date,pred_flow,river_flow,river_stage,flood_flag,cause,flood_type
2020-10-07,51.9875,NA,38,0,NA,NA
2020-10-08,44.4395,NA,38,0,NA,NA
2020-10-09,38.0631,NA,38,0,NA,NA
2020-10-10,32.7777,NA,38,0,NA,NA
2020-10-11,28.1718,NA,38,0,NA,NA
2020-10-12,24.9264,NA,38,0,NA,NA
2020-10-13,24.566,NA,38.2,0,NA,NA
2020-10-14,25.3735,NA,38,0,NA,NA
2020-10-15,23.8235,NA,38,0,NA,NA
2020-10-16,35.7416,NA,38,0,NA,NA
2020-10-17,37.4237,NA,38,0,NA,NA
2020-10-18,33.9144,NA,38.9,0,NA,NA
2020-10-19,28.5803,NA,38,0,NA,NA
2020-10-20,24.4896,NA,38,0,NA,NA
2020-10-21,21.1531,NA,38,0,NA,NA
2020-10-22,18.0488,NA,38,0,NA,NA
2020-10-23,15.1915,NA,38,0,NA,NA
2020-10-24,12.6656,NA,38,0,NA,NA
2020-10-25,10.5087,NA,38,0,NA,NA
2020-10-26,8.84444,NA,38,0,NA,NA
2020-10-27,7.84285,NA,38,0,NA,NA
2020-10-28,7.47163,NA,38,0,NA,NA
2020-10-29,10.9139,NA,38,0,NA,NA
2020-10-30,14.6438,NA,38,0,NA,NA
2020-10-31,13.8676,NA,38,0,NA,NA
2020-11-01,11.5274,NA,38,0,NA,NA
2020-11-02,9.832,NA,38,0,NA,NA
2020-11-03,9.56623,NA,38,0,NA,NA
2020-11-04,10.008,NA,38,0,NA,NA
2020-11-05,9.33425,NA,38,0,NA,NA
2020-11-06,8.3403,NA,38,0,NA,NA
2020-11-07,7.97996,NA,38,0,NA,NA
2020-11-08,7.60055,NA,38,0,NA,NA
2020-11-09,7.15623,NA,38,0,NA,NA
2020-11-10,6.93784,NA,38,0,NA,NA
2020-11-11,6.88845,NA,38,0,NA,NA
2020-11-12,6.98253,NA,38,0,NA,NA
2020-11-13,7.7793,NA,38,0,NA,NA
2020-11-14,8.78614,NA,38,0,NA,NA
2020-11-15,9.19168,NA,38,0,NA,NA
2020-11-16,9.55377,NA,38,0,NA,NA
2020-11-17,24.7831,NA,38,0,NA,NA
2020-11-18,86.8275,NA,38,0,NA,NA
2020-11-19,73.5165,NA,38,0,NA,NA
2020-11-20,61.057,NA,38,0,NA,NA
2020-11-21,65.7243,NA,38,0,NA,NA
2020-11-22,59.5027,NA,38,0,NA,NA
2020-11-23,49.199,NA,38,0,NA,NA
2020-11-24,40.9222,NA,38,0,NA,NA
2020-11-25,34.296,NA,38,0,NA,NA
2020-11-26,28.9099,NA,38,0,NA,NA
2020-11-27,25.2494,NA,38,0,NA,NA
2020-11-28,22.233,NA,38,0,NA,NA
2020-11-29,19.7055,NA,38,0,NA,NA
2020-11-30,71.5027,NA,38,0,NA,NA
2020-12-01,65.9817,NA,38,0,NA,NA
2020-12-02,49.131100000000004,NA,38,0,NA,NA
2020-12-03,38.0282,NA,38,0,NA,NA
2020-12-04,31.3855,NA,38,0,NA,NA
2020-12-05,27.17,NA,38,0,NA,NA
2020-12-06,24.1772,NA,38,0,NA,NA
2020-12-07,22.0672,NA,38,0,NA,NA
2020-12-08,19.1829,NA,38,0,NA,NA
2020-12-09,16.2796,NA,38,0,NA,NA
2020-12-10,13.8153,NA,38,0,NA,NA
2020-12-11,11.8199,NA,38,0,NA,NA
2020-12-12,10.3011,NA,38,0,NA,NA
2020-12-13,9.28554,NA,38,0,NA,NA
2020-12-14,8.74405,NA,38,0,NA,NA
2020-12-15,9.45522,NA,38,0,NA,NA
2020-12-16,9.38119,NA,38,0,NA,NA
2020-12-17,8.59517,NA,38,0,NA,NA
2020-12-18,8.53912,NA,38,0,NA,NA
2020-12-19,8.63352,NA,38,0,NA,NA
2020-12-20,8.15833,NA,38,0,NA,NA
2020-12-21,8.01088,NA,38,0,NA,NA
2020-12-22,8.5601,NA,38,0,NA,NA
2020-12-23,9.34788,NA,38,0,NA,NA
2020-12-24,9.99033,NA,38,0,NA,NA
2020-12-25,11.9236,NA,38,0,NA,NA
2020-12-26,11.9079,NA,38,0,NA,NA
2020-12-27,10.2721,NA,38,0,NA,NA
2020-12-28,9.03479,NA,38,0,NA,NA
2020-12-29,8.21324,NA,38,0,NA,NA
2020-12-30,7.73254,NA,38,0,NA,NA
2020-12-31,7.32184,NA,38,0,NA,NA
2021-01-01,12.414,NA,38,0,NA,NA
2021-01-02,25.0584,NA,38,0,NA,NA
2021-01-03,27.0984,NA,38,0,NA,NA
2021-01-04,23.7527,NA,38,0,NA,NA
2021-01-05,19.6915,NA,38,0,NA,NA
2021-01-06,16.7147,NA,38,0,NA,NA
2021-01-07,14.8764,NA,38,0,NA,NA
2021-01-08,13.3162,NA,38,0,NA,NA
2021-01-09,11.6854,NA,38,0,NA,NA
2021-01-10,10.9459,NA,38,0,NA,NA
2021-01-11,12.5403,NA,38,0,NA,NA
2021-01-12,15.3479,NA,38,0,NA,NA
2021-01-13,15.4162,NA,38,0,NA,NA
2021-01-14,14.0386,NA,38,0,NA,NA
2021-01-15,12.2735,NA,38,0,NA,NA
2021-01-16,10.7599,NA,38,0,NA,NA
2021-01-17,10.5066,NA,38,0,NA,NA
2021-01-18,10.2843,NA,38,0,NA,NA
2021-01-19,9.67874,NA,NA,0,NA,NA
2021-01-20,9.65172,NA,NA,0,NA,NA
2021-01-21,11.1779,NA,NA,0,NA,NA
2021-01-22,11.1866,NA,NA,0,NA,NA
2021-01-23,9.63353,NA,NA,0,NA,NA
2021-01-24,8.51577,NA,NA,0,NA,NA
2021-01-25,7.87103,NA,NA,0,NA,NA
2021-01-26,7.37687,NA,NA,0,NA,NA
2021-01-27,7.02403,NA,NA,0,NA,NA
2021-01-28,26.014,NA,NA,0,NA,NA
2021-01-29,31.5482,NA,NA,0,NA,NA
2021-01-30,27.137,NA,NA,0,NA,NA
2021-01-31,22.3238,NA,NA,0,NA,NA
2021-02-01,58.7912,NA,NA,0,NA,NA
2021-02-02,56.0933,NA,NA,0,NA,NA
2021-02-03,42.2851,NA,NA,0,NA,NA
2021-02-04,32.4439,NA,NA,0,NA,NA
2021-02-05,25.8381,NA,NA,0,NA,NA
2021-02-06,21.0079,NA,NA,0,NA,NA
2021-02-07,17.7407,NA,NA,0,NA,NA
2021-02-08,15.1914,NA,NA,0,NA,NA
2021-02-09,13.1839,NA,NA,0,NA,NA
2021-02-10,11.5273,NA,NA,0,NA,NA
2021-02-11,10.4838,NA,NA,0,NA,NA
2021-02-12,11.1303,NA,NA,0,NA,NA
2021-02-13,14.3237,NA,NA,0,NA,NA
2021-02-14,16.6762,NA,NA,0,NA,NA
2021-02-15,17.8526,NA,NA,0,NA,NA
2021-02-16,18.5073,NA,NA,0,NA,NA
2021-02-17,16.8432,NA,NA,0,NA,NA
2021-02-18,14.4909,NA,38,0,NA,NA
2021-02-19,14.2216,NA,38,0,NA,NA
2021-02-20,15.4977,NA,38,0,NA,NA
2021-02-21,14.7011,NA,38,0,NA,NA
2021-02-22,12.8772,NA,38,0,NA,NA
2021-02-23,11.3446,NA,38,0,NA,NA
2021-02-24,10.6256,NA,38,0,NA,NA
2021-02-25,10.0967,NA,38,0,NA,NA
2021-02-26,9.37982,NA,38,0,NA,NA
2021-02-27,8.91694,NA,38,0,NA,NA
2021-02-28,8.47731,NA,38,0,NA,NA
2021-03-01,8.02041,NA,38,0,NA,NA
2021-03-02,20.5496,NA,38,0,NA,NA
2021-03-03,26.6169,NA,38,0,NA,NA
2021-03-04,22.9267,NA,38,0,NA,NA
2021-03-05,18.6536,NA,38,0,NA,NA
2021-03-06,15.7252,NA,38,0,NA,NA
2021-03-07,14.8384,NA,38,0,NA,NA
2021-03-08,13.9812,NA,38,0,NA,NA
2021-03-09,12.9729,NA,38,0,NA,NA
2021-03-10,12.4203,NA,38,0,NA,NA
2021-03-11,11.6295,NA,38,0,NA,NA
2021-03-12,10.4705,NA,38,0,NA,NA
2021-03-13,10.2806,NA,38,0,NA,NA
2021-03-14,11.0111,NA,38,0,NA,NA
2021-03-15,10.5878,NA,38,0,NA,NA
2021-03-16,9.76684,NA,38,0,NA,NA
2021-03-17,9.11374,NA,38,0,NA,NA
2021-03-18,8.47985,NA,38,0,NA,NA
2021-03-19,8.05598,NA,38,0,NA,NA
2021-03-20,7.66191,NA,38,0,NA,NA
2021-03-21,7.31944,NA,38,0,NA,NA
2021-03-22,7.03089,NA,38,0,NA,NA
2021-03-23,6.7351,NA,38,0,NA,NA
2021-03-24,6.57272,NA,38,0,NA,NA
2021-03-25,6.53089,NA,38,0,NA,NA
2021-03-26,6.51048,NA,38,0,NA,NA
2021-03-27,6.49436,NA,38,0,NA,NA
2021-03-28,6.48878,NA,38,0,NA,NA
2021-03-29,20.7658,NA,38,0,NA,NA
2021-03-30,27.282,NA,38,0,NA,NA
2021-03-31,22.9419,NA,38,0,NA,NA
2021-04-01,32.1719,NA,38,0,NA,NA
2021-04-02,45.1682,NA,38,0,NA,NA
2021-04-03,41.3769,NA,38,0,NA,NA
2021-04-04,35.4418,NA,38,0,NA,NA
2021-04-05,30.5251,NA,38,0,NA,NA
2021-04-06,25.7667,NA,38,0,NA,NA
2021-04-07,21.9526,NA,38,0,NA,NA
2021-04-08,18.7634,NA,38,0,NA,NA
2021-04-09,15.8391,NA,38,0,NA,NA
2021-04-10,13.4174,NA,38,0,NA,NA
2021-04-11,11.4388,NA,38,0,NA,NA
2021-04-12,9.90417,NA,38,0,NA,NA
2021-04-13,8.89137,NA,38,0,NA,NA
2021-04-14,8.15329,NA,38,0,NA,NA
2021-04-15,7.58903,NA,38,0,NA,NA
2021-04-16,7.1952,NA,38,0,NA,NA
2021-04-17,7.02661,NA,38,0,NA,NA
2021-04-18,8.17612,NA,38,0,NA,NA
2021-04-19,12.1016,NA,38,0,NA,NA
2021-04-20,14.9607,NA,38,0,NA,NA
2021-04-21,25.8064,NA,38,0,NA,NA
2021-04-22,31.9604,NA,38,0,NA,NA
2021-04-23,30.9384,NA,38,0,NA,NA
2021-04-24,26.4377,NA,38,0,NA,NA
2021-04-25,22.1186,NA,38,0,NA,NA
2021-04-26,19.0684,NA,38,0,NA,NA
2021-04-27,16.6098,NA,38,0,NA,NA
2021-04-28,14.4972,NA,38,0,NA,NA
2021-04-29,12.6613,NA,38,0,NA,NA
2021-04-30,14.356,NA,38,0,NA,NA
2021-05-01,18.8182,NA,38,0,NA,NA
2021-05-02,20.8777,NA,38,0,NA,NA
2021-05-03,19.7139,NA,38,0,NA,NA
2021-05-04,16.9564,NA,38,0,NA,NA
2021-05-05,14.4827,NA,38,0,NA,NA
2021-05-06,15.0591,NA,38,0,NA,NA
2021-05-07,16.376,NA,38,0,NA,NA
2021-05-08,16.2972,NA,38,0,NA,NA
2021-05-09,14.8646,NA,38,0,NA,NA
2021-05-10,12.8442,NA,38,0,NA,NA
2021-05-11,24.6192,NA,38,0,NA,NA
2021-05-12,29.0124,NA,38,0,NA,NA
2021-05-13,483.286,NA,38,0,NA,NA
2021-05-14,286.327,NA,38,0,NA,NA
2021-05-15,171.86,NA,38,0,NA,NA
2021-05-16,120.723,NA,38,0,NA,NA
2021-05-17,93.4681,NA,38,0,NA,NA
2021-05-18,76.3968,NA,38,0,NA,NA
2021-05-19,64.0899,NA,38,0,NA,NA
2021-05-20,238.829,NA,38,0,NA,NA
2021-05-21,175.902,NA,38,0,NA,NA
2021-05-22,118.527,NA,38,0,NA,NA
2021-05-23,89.723,NA,38,0,NA,NA
2021-05-24,72.7072,NA,38,0,NA,NA
2021-05-25,61.443,NA,38,0,NA,NA
2021-05-26,53.5243,NA,38,0,NA,NA
2021-05-27,47.268,NA,38,0,NA,NA
2021-05-28,41.5105,NA,38,0,NA,NA
2021-05-29,36.1176,NA,38,0,NA,NA
2021-05-30,32.6818,NA,38,0,NA,NA
2021-05-31,30.0347,NA,38,0,NA,NA
2021-06-01,27.2462,NA,38.05,0,NA,NA
2021-06-02,25.6636,NA,38.09,0,NA,NA
2021-06-03,95.1088,NA,38.45,0,NA,NA
2021-06-04,104.057,NA,38.45,0,NA,NA
2021-06-05,82.9322,NA,38.6,0,NA,NA
2021-06-06,65.4806,NA,38.55,0,NA,NA
2021-06-07,52.7913,NA,38.2,0,NA,NA
2021-06-08,43.5009,NA,38.1,0,NA,NA
2021-06-09,37.0095,NA,38.8,0,NA,NA
2021-06-10,33.7785,NA,38.06,0,NA,NA
2021-06-11,31.6447,NA,38.07,0,NA,NA
2021-06-12,29.6599,NA,38.12,0,NA,NA
2021-06-13,42.9803,NA,38.15,0,NA,NA
2021-06-14,101.946,NA,38.5,0,NA,NA
2021-06-15,101.68,NA,39.4,0,NA,NA
2021-06-16,80.9504,NA,39,0,NA,NA
2021-06-17,89.01,NA,38.65,0,NA,NA
2021-06-18,88.4006,NA,38.8,0,NA,NA
2021-06-19,79.7914,NA,38.85,0,NA,NA
2021-06-20,71.2104,NA,38.6,0,NA,NA
2021-06-21,61.1708,NA,38.45,0,NA,NA
2021-06-22,52.757,NA,38.44,0,NA,NA
2021-06-23,47.9025,NA,38.85,0,NA,NA
2021-06-24,45.8442,NA,38.8,0,NA,NA
2021-06-25,61.6599,NA,38.7,0,NA,NA
2021-06-26,64.8152,NA,38.68,0,NA,NA
2021-06-27,62.1819,NA,38.7,0,NA,NA
2021-06-28,74.1871,NA,38.67,0,NA,NA
2021-06-29,77.7277,NA,38.67,0,NA,NA
2021-06-30,81.9451,NA,38.72,0,NA,NA
2021-07-01,162.08,NA,38.9,0,NA,NA
2021-07-02,137.947,NA,38.94,0,NA,NA
2021-07-03,112.775,NA,38.76,0,NA,NA
2021-07-04,93.8356,NA,38.75,0,NA,NA
2021-07-05,85.303,NA,38.6,0,NA,NA
2021-07-06,77.3405,NA,38.5,0,NA,NA
2021-07-07,83.3618,NA,38.48,0,NA,NA
2021-07-08,93.6115,NA,38.65,0,NA,NA
2021-07-09,117.298,NA,38.88,0,NA,NA
2021-07-10,101.332,NA,38.75,0,NA,NA
2021-07-11,92.0232,NA,38.72,0,NA,NA
2021-07-12,79.9627,NA,38.65,0,NA,NA
2021-07-13,92.2773,NA,38.6,0,NA,NA
2021-07-14,88.2891,NA,38.6,0,NA,NA
2021-07-15,96.6471,NA,38.7,0,NA,NA
2021-07-16,86.6223,NA,38.8,0,NA,NA
2021-07-17,73.7452,NA,38.76,0,NA,NA
2021-07-18,67.4186,NA,38.68,0,NA,NA
2021-07-19,62.1068,NA,38.6,0,NA,NA
2021-07-20,55.5924,NA,38.4,0,NA,NA
2021-07-21,51.8721,NA,38.3,0,NA,NA
2021-07-22,52.3964,NA,38.22,0,NA,NA
2021-07-23,49.9865,NA,38.72,0,NA,NA
2021-07-24,45.0906,NA,38.62,0,NA,NA
2021-07-25,39.6805,NA,NA,0,NA,NA
2021-07-26,34.5802,NA,38.15,0,NA,NA
2021-07-27,30.2291,NA,38.12,0,NA,NA
2021-07-28,26.4026,NA,38.08,0,NA,NA
2021-07-29,24.1256,NA,38.1,0,NA,NA
2021-07-30,73.5955,NA,38.75,0,NA,NA
2021-07-31,80.8524,NA,38.9,0,NA,NA
2021-08-01,65.7328,NA,38.7,0,NA,NA
2021-08-02,53.0198,NA,38.44,0,NA,NA
2021-08-03,45.8233,NA,38.4,0,NA,NA
2021-08-04,45.5395,NA,38.5,0,NA,NA
2021-08-05,44.6066,NA,38.75,0,NA,NA
2021-08-06,40.8306,NA,38.82,0,NA,NA
2021-08-07,37.0591,NA,39.5,0,NA,NA
2021-08-08,35.2775,NA,38.77,0,NA,NA
2021-08-09,37.0902,NA,38.9,0,NA,NA
2021-08-10,41.653,NA,38.73,0,NA,NA
2021-08-11,40.7782,NA,38.75,0,NA,NA
2021-08-12,37.5459,NA,38.78,0,NA,NA
2021-08-13,34.7014,NA,38.78,0,NA,NA
2021-08-14,31.2539,NA,38.82,0,NA,NA
2021-08-15,27.9094,NA,38.7,0,NA,NA
2021-08-16,24.8031,NA,38.6,0,NA,NA
2021-08-17,22.1946,NA,38.5,0,NA,NA
2021-08-18,20.3616,NA,38.68,0,NA,NA
2021-08-19,18.9822,NA,38.55,0,NA,NA
2021-08-20,18.6533,NA,38.58,0,NA,NA
2021-08-21,1142.38,NA,NA,1,HURACÁN,MIXED
2021-08-22,697.965,NA,NA,0,NA,NA
2021-08-23,363.77,NA,39.75,0,NA,NA
2021-08-24,238.729,NA,39,0,NA,NA
2021-08-25,189.382,NA,40,0,NA,NA
2021-08-26,169.776,NA,NA,0,NA,NA
2021-08-27,145.09,NA,NA,0,NA,NA
2021-08-28,122.597,NA,NA,0,NA,NA
2021-08-29,106.241,NA,NA,0,NA,NA
2021-08-30,95.7007,NA,NA,0,NA,NA
2021-08-31,88.3476,NA,NA,0,NA,NA
2021-09-01,93.2447,NA,NA,0,NA,NA
2021-09-02,146.675,NA,NA,0,NA,NA
2021-09-03,131.053,NA,40.3,0,NA,NA
2021-09-04,107.095,NA,NA,0,NA,NA
2021-09-05,93.7032,NA,40.9,0,NA,NA
2021-09-06,86.7578,NA,39.9,0,NA,NA
2021-09-07,79.8135,NA,39.9,0,NA,NA
2021-09-08,71.1621,NA,39,0,NA,NA
2021-09-09,62.8285,NA,38.85,0,NA,NA
2021-09-10,57.0577,NA,38.88,0,NA,NA
2021-09-11,52.5996,NA,38.8,0,NA,NA
2021-09-12,53.4093,NA,NA,0,NA,NA
2021-09-13,54.3699,NA,39.6,0,NA,NA
2021-09-14,52.7119,NA,38.65,0,NA,NA
2021-09-15,49.043,NA,38.77,0,NA,NA
2021-09-16,47.1751,NA,38.62,0,NA,NA
2021-09-17,45.7522,NA,38.7,0,NA,NA
2021-09-18,51.6593,NA,39,0,NA,NA
2021-09-19,80.9331,NA,40.95,0,NA,NA
2021-09-20,78.2626,NA,38.93,0,NA,NA
2021-09-21,62.8512,NA,38.8,0,NA,NA
2021-09-22,54.4971,NA,38.76,0,NA,NA
2021-09-23,74.8051,NA,38.88,0,NA,NA
2021-09-24,69.5708,NA,38.67,0,NA,NA
2021-09-25,60.3998,NA,38.4,0,NA,NA
2021-09-26,53.8256,NA,38.3,0,NA,NA
2021-09-27,47.5862,NA,38.6,0,NA,NA
2021-09-28,41.7738,NA,38.6,0,NA,NA
2021-09-29,37.4769,NA,38.35,0,NA,NA
2021-09-30,43.0641,NA,38.35,0,NA,NA
2021-10-01,47.0948,NA,38.25,0,NA,NA
2021-10-02,49.3647,NA,38.75,0,NA,NA
2021-10-03,47.7206,NA,NA,0,NA,NA
2021-10-04,48.0551,NA,38.9,0,NA,NA
2021-10-05,103.568,NA,40.7,0,NA,NA
2021-10-06,97.134,NA,39.1,0,NA,NA
2021-10-07,76.777,NA,38.7,0,NA,NA
2021-10-08,61.3192,NA,38.5,0,NA,NA
2021-10-09,50.2663,NA,38.5,0,NA,NA
2021-10-10,42.1667,NA,38.2,0,NA,NA
2021-10-11,35.6395,NA,38.65,0,NA,NA
2021-10-12,30.2007,NA,38.65,0,NA,NA
2021-10-13,25.9848,NA,38.46,0,NA,NA
2021-10-14,22.4796,NA,38.5,0,NA,NA
2021-10-15,19.3513,NA,38.25,0,NA,NA
2021-10-16,37.2875,NA,38.25,0,NA,NA
2021-10-17,192.832,NA,NA,0,NA,NA
2021-10-18,144.976,NA,38.48,0,NA,NA
2021-10-19,95.8554,NA,38.5,0,NA,NA
2021-10-20,70.3018,NA,38.55,0,NA,NA
2021-10-21,67.5659,NA,38.78,0,NA,NA
2021-10-22,65.1297,NA,38.85,0,NA,NA
2021-10-23,57.1024,NA,38.73,0,NA,NA
2021-10-24,48.4254,NA,38.53,0,NA,NA
2021-10-25,41.3541,NA,38.5,0,NA,NA
2021-10-26,37.4677,NA,38.58,0,NA,NA
2021-10-27,33.9685,NA,38.5,0,NA,NA
2021-10-28,30.1985,NA,38.42,0,NA,NA
2021-10-29,29.4507,NA,38.22,0,NA,NA
2021-10-30,26.9943,NA,38.2,0,NA,NA
2021-10-31,23.2937,NA,38.18,0,NA,NA
2021-11-01,19.803,NA,38.13,0,NA,NA
2021-11-02,17.3254,NA,38.14,0,NA,NA
2021-11-03,15.0378,NA,38.18,0,NA,NA
2021-11-04,12.8546,NA,38.16,0,NA,NA
2021-11-05,11.3054,NA,38.08,0,NA,NA
2021-11-06,11.4081,NA,38.05,0,NA,NA
2021-11-07,18.4778,NA,38.05,0,NA,NA
2021-11-08,22.0997,NA,38.05,0,NA,NA
2021-11-09,21.4662,NA,38.1,0,NA,NA
2021-11-10,18.779,NA,38.05,0,NA,NA
2021-11-11,16.7183,NA,38.08,0,NA,NA
2021-11-12,14.6339,NA,38.07,0,NA,NA
2021-11-13,18.2951,NA,38.06,0,NA,NA
2021-11-14,19.4814,NA,38.08,0,NA,NA
2021-11-15,18.3793,NA,38.06,0,NA,NA
2021-11-16,15.7466,NA,38.07,0,NA,NA
2021-11-17,12.997,NA,38.05,0,NA,NA
2021-11-18,10.816,NA,38.06,0,NA,NA
2021-11-19,186.613,NA,38.7,0,NA,NA
2021-11-20,140.65,NA,38.7,0,NA,NA
2021-11-21,89.828,NA,38.53,0,NA,NA
2021-11-22,68.0442,NA,38.2,0,NA,NA
2021-11-23,141.434,NA,38.8,0,NA,NA
2021-11-24,114.14,NA,38.72,0,NA,NA
2021-11-25,81.7675,NA,38.46,0,NA,NA
2021-11-26,65.887200000000007,NA,38.32,0,NA,NA
2021-11-27,57.0875,NA,38.3,0,NA,NA
2021-11-28,47.8876,NA,38.48,0,NA,NA
2021-11-29,40.3506,NA,38.4,0,NA,NA
2021-11-30,35.7887,NA,38.25,0,NA,NA
2021-12-01,30.983,NA,38.13,0,NA,NA
2021-12-02,26.329,NA,38.15,0,NA,NA
2021-12-03,22.5335,NA,38.11,0,NA,NA
2021-12-04,19.4729,NA,38.09,0,NA,NA
2021-12-05,16.6271,NA,38.08,0,NA,NA
2021-12-06,14.2757,NA,38.08,0,NA,NA
2021-12-07,12.2698,NA,38.06,0,NA,NA
2021-12-08,10.7578,NA,38.04,0,NA,NA
2021-12-09,9.55482,NA,38.07,0,NA,NA
2021-12-10,8.69617,NA,38.05,0,NA,NA
2021-12-11,8.10596,NA,38.09,0,NA,NA
2021-12-12,13.7992,NA,38.08,0,NA,NA
2021-12-13,18.261,NA,38.15,0,NA,NA
2021-12-14,16.4895,NA,38.08,0,NA,NA
2021-12-15,13.9265,NA,38.1,0,NA,NA
2021-12-16,12.1878,NA,38.06,0,NA,NA
2021-12-17,10.8241,NA,38.04,0,NA,NA
2021-12-18,9.96529,NA,38.05,0,NA,NA
2021-12-19,9.48945,NA,38.08,0,NA,NA
2021-12-20,10.4394,NA,38.1,0,NA,NA
2021-12-21,10.6507,NA,38.08,0,NA,NA
2021-12-22,9.61674,NA,38.07,0,NA,NA
2021-12-23,8.67757,NA,38.1,0,NA,NA
2021-12-24,8.18636,NA,38.06,0,NA,NA
2021-12-25,7.80589,NA,38.09,0,NA,NA
2021-12-26,7.37543,NA,38.07,0,NA,NA
2021-12-27,6.95986,NA,38.07,0,NA,NA
2021-12-28,6.75578,NA,38.07,0,NA,NA
2021-12-29,6.70317,NA,38.06,0,NA,NA
2021-12-30,6.66712,NA,38.04,0,NA,NA
2021-12-31,6.63676,NA,38.08,0,NA,NA
2022-01-01,6.61073,NA,38.08,0,NA,NA
2022-01-02,6.9004200000000004,NA,38.09,0,NA,NA
2022-01-03,8.38049,NA,38.08,0,NA,NA
2022-01-04,9.16502,NA,38.06,0,NA,NA
2022-01-05,8.39206,NA,38.05,0,NA,NA
2022-01-06,7.48368,NA,38.07,0,NA,NA
2022-01-07,6.99522,NA,38.08,0,NA,NA
2022-01-08,6.88788,NA,38.06,0,NA,NA
2022-01-09,6.76534,NA,38.03,0,NA,NA
2022-01-10,25.4707,NA,38.07,0,NA,NA
2022-01-11,31.4527,NA,38.07,0,NA,NA
2022-01-12,29.9092,NA,38.06,0,NA,NA
2022-01-13,25.2644,NA,38.05,0,NA,NA
2022-01-14,21.247,NA,38.06,0,NA,NA
2022-01-15,17.9511,NA,38.08,0,NA,NA
2022-01-16,15.4388,NA,38.25,0,NA,NA
2022-01-17,13.4271,NA,NA,0,NA,NA
2022-01-18,11.4734,NA,38.06,0,NA,NA
2022-01-19,9.76177,NA,38.07,0,NA,NA
2022-01-20,8.65846,NA,38.05,0,NA,NA
2022-01-21,9.77038,NA,38.07,0,NA,NA
2022-01-22,13.6689,NA,NA,0,NA,NA
2022-01-23,15.6322,NA,NA,0,NA,NA
2022-01-24,15.0638,NA,38.05,0,NA,NA
2022-01-25,13.1143,NA,38.06,0,NA,NA
2022-01-26,16.3639,NA,38.04,0,NA,NA
2022-01-27,19.7549,NA,38.06,0,NA,NA
2022-01-28,19.8948,NA,38.04,0,NA,NA
2022-01-29,26.7567,NA,38.05,0,NA,NA
2022-01-30,29.0627,NA,38.07,0,NA,NA
2022-01-31,25.247,NA,38.06,0,NA,NA
2022-02-01,20.9037,NA,38.06,0,NA,NA
2022-02-02,17.4635,NA,38.05,0,NA,NA
2022-02-03,14.88,NA,38.05,0,NA,NA
2022-02-04,15.9092,NA,38.08,0,NA,NA
2022-02-05,18.4072,NA,38.05,0,NA,NA
2022-02-06,17.4922,NA,39.06,0,NA,NA
2022-02-07,15.0473,NA,38.04,0,NA,NA
2022-02-08,15.1044,NA,38.06,0,NA,NA
2022-02-09,17.0206,NA,38.07,0,NA,NA
2022-02-10,16.1657,NA,38.07,0,NA,NA
2022-02-11,14.1856,NA,38.05,0,NA,NA
2022-02-12,13.0033,NA,38.05,0,NA,NA
2022-02-13,38.6774,NA,38.07,0,NA,NA
2022-02-14,42.538,NA,38.08,0,NA,NA
2022-02-15,33.801,NA,38.06,0,NA,NA
2022-02-16,27.3662,NA,38.06,0,NA,NA
2022-02-17,22.5008,NA,38.08,0,NA,NA
2022-02-18,18.4204,NA,38.04,0,NA,NA
2022-02-19,15.6731,NA,38,0,NA,NA
2022-02-20,14.4778,NA,38.05,0,NA,NA
2022-02-21,13.3933,NA,38.09,0,NA,NA
2022-02-22,11.7831,NA,38.06,0,NA,NA
2022-02-23,10.1635,NA,38.07,0,NA,NA
2022-02-24,8.92879,NA,38.03,0,NA,NA
2022-02-25,12.7423,NA,38.09,0,NA,NA
2022-02-26,17.9535,NA,38.06,0,NA,NA
2022-02-27,20.0523,NA,38.05,0,NA,NA
2022-02-28,20.3962,NA,38.06,0,NA,NA
2022-03-01,20.581,NA,38.05,0,NA,NA
2022-03-02,18.703,NA,38.09,0,NA,NA
2022-03-03,17.558,NA,38.09,0,NA,NA
2022-03-04,16.716,NA,38.05,0,NA,NA
2022-03-05,15.9728,NA,38.06,0,NA,NA
2022-03-06,14.4833,NA,38.08,0,NA,NA
2022-03-07,12.6373,NA,38.06,0,NA,NA
2022-03-08,11.6455,NA,38.09,0,NA,NA
2022-03-09,13.5056,NA,38.05,0,NA,NA
2022-03-10,15.2313,NA,38.06,0,NA,NA
2022-03-11,14.2695,NA,38.04,0,NA,NA
2022-03-12,13.3514,NA,38.04,0,NA,NA
2022-03-13,14.7878,NA,38.05,0,NA,NA
2022-03-14,14.0477,NA,38.07,0,NA,NA
2022-03-15,12.0807,NA,38.05,0,NA,NA
2022-03-16,10.5819,NA,38.08,0,NA,NA
2022-03-17,9.36974,NA,38.03,0,NA,NA
2022-03-18,8.54574,NA,38.05,0,NA,NA
2022-03-19,12.9183,NA,38.07,0,NA,NA
2022-03-20,17.5502,NA,38.05,0,NA,NA
2022-03-21,18.3672,NA,38.06,0,NA,NA
2022-03-22,16.1931,NA,38.06,0,NA,NA
2022-03-23,13.4608,NA,38.03,0,NA,NA
2022-03-24,11.7007,NA,38.05,0,NA,NA
2022-03-25,11.7069,NA,38.03,0,NA,NA
2022-03-26,10.8207,NA,38.04,0,NA,NA
